foundation_name,program_name,fiscal_year,description,target_org_types,target_issues,target_regions,amount_min_jpy,amount_max_jpy,amount_note,deadline,deadline_month_recurring,application_method,requires_registration,requires_legal_entity,min_operation_years,total_applicants_recent,total_adopted_recent,adoption_rate_pct,grant_url,pdf_url,status,data_completeness,data_source
茨城県,茨城県：「茨城県地域課題解決型起業支援事業」,2026,,,地域コミュニティ|科学技術,,,2000000,,2026-04-24,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74712,,active,partial,補助金ポータル
滋賀県,滋賀県：「プロフェッショナル人材活用補助金」,2026,,,就労・雇用,,,500000,,2027-02-05,2,,,,,,,,https://hojyokin-portal.jp/subsidies/74651,,active,partial,補助金ポータル
三重県,三重県：「県外専門人材確保支援補助金」（令和8年度）,2026,,,国際協力|就労・雇用,,,800000,,2026-05-01,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74650,,active,partial,補助金ポータル
三重県,三重県：「副業・兼業人材活用促進補助金」（令和8年度）,2026,,,就労・雇用,,,500000,,2026-05-01,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74649,,active,partial,補助金ポータル
広島県,広島県福山市：「福山市働き方改革実践応援奨励金」,2026,,,就労・雇用,,,300000,,2027-01-04,1,,,,,,,,https://hojyokin-portal.jp/subsidies/74647,,upcoming,partial,補助金ポータル
奈良県,奈良県：「事業所エネルギー効率的利用推進事業補助金」（令和8年度...,2026,,,その他,,,4000000,,2026-06-25,6,,,,,,,,https://hojyokin-portal.jp/subsidies/74634,,upcoming,partial,補助金ポータル
静岡県,静岡県：「地域課題解決型再生可能エネルギー導入推進事業費補助金」,2026,,,地域コミュニティ,,,25000000,,2026-04-14,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74620,,unknown,partial,補助金ポータル
大阪府,大阪府八尾市：「令和8年度市民活動支援基金事業（全コース）」≪1...,2026,,,地域コミュニティ|まちづくり,,,300000,,2026-04-20,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74616,,unknown,partial,補助金ポータル
大阪府,大阪府八尾市：「令和8年度市民活動支援基金事業（若者チャレンジコ...,2026,,,地域コミュニティ|まちづくり,,,150000,,2026-06-08,6,,,,,,,,https://hojyokin-portal.jp/subsidies/74615,,upcoming,partial,補助金ポータル
東京都,東京都島しょ地域：「島しょ産品ブランド化支援事業」（令和8年度）,2026,,,地域コミュニティ|まちづくり,,,5000000,,2026-04-22,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74613,,unknown,partial,補助金ポータル
宮崎県,宮崎県：「令和8年度産業DX推進事業費補助金（発展タイプ）」,2026,,,科学技術,,,10000000,,2026-04-24,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74572,,active,partial,補助金ポータル
山梨県,山梨県：「やまなし地域課題解決型起業支援金」≪1次募集≫（令和8...,2026,,,地域コミュニティ|まちづくり|農山漁村・地方創生,,,2000000,,2026-04-30,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74569,,active,partial,補助金ポータル
山梨県,山梨県：「やまなし地域課題解決型起業支援金」≪2次募集≫（令和8...,2026,,,地域コミュニティ|まちづくり|農山漁村・地方創生,,,2000000,,2026-06-27,6,,,,,,,,https://hojyokin-portal.jp/subsidies/74566,,upcoming,partial,補助金ポータル
奈良県,奈良県香芝市：「まちづくり提案活動支援事業補助金」,2026,,,地域コミュニティ|まちづくり,,,750000,,2026-04-13,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74555,,unknown,partial,補助金ポータル
秋田県,秋田県：「令和8年度地域づくり活動実証事業」≪2次募集≫,2026,,,環境・気候変動|地域コミュニティ|まちづくり|農山漁村・地方創生|文化・芸術,,,300000,,2026-05-25,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74554,,upcoming,partial,補助金ポータル
秋田県,秋田県：「令和8年度地域づくり活動実証事業」≪3次募集≫,2026,,,環境・気候変動|地域コミュニティ|まちづくり|農山漁村・地方創生|文化・芸術,,,300000,,2026-06-29,6,,,,,,,,https://hojyokin-portal.jp/subsidies/74553,,upcoming,partial,補助金ポータル
秋田県,秋田県：「令和8年度地域づくり活動実証事業」≪1次募集≫,2026,,,環境・気候変動|地域コミュニティ|まちづくり|農山漁村・地方創生|文化・芸術,,,300000,,2026-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74552,,unknown,partial,補助金ポータル
静岡県,静岡県掛川市：「令和8年度掛川市市民活動推進事業費補助金」,2026,,,地域コミュニティ|まちづくり,,,150000,,2026-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74549,,unknown,partial,補助金ポータル
茨城県,茨城県大子町：「未来へつなぐプロジェクト補助金」,2026,,,地域コミュニティ|まちづくり,,,300000,,2026-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74525,,unknown,partial,補助金ポータル
東京都,東京都：「東京都在住外国人支援事業助成」（令和8年度）,2026,,,外国人・多文化共生|地域コミュニティ|まちづくり|文化・芸術,,,5000000,,2026-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74523,,unknown,partial,補助金ポータル
山口県,山口県宇部市：「宇部市SDGs私たちの未来共創補助金（一般・学生...,2026,,,環境・気候変動|地域コミュニティ|まちづくり,,,200000,,2026-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74519,,unknown,partial,補助金ポータル
鹿児島,鹿児島県鹿児島地域：「令和8年度鹿児島地域課題解決活動支援事業」,2026,,,地域コミュニティ|まちづくり,,,500000,,2026-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74517,,unknown,partial,補助金ポータル
鹿児島,鹿児島県：「令和8年度ユニークベニュー活用促進事業」≪第1期≫,2026,,,地域コミュニティ|まちづくり|文化・芸術,,,3000000,,2026-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74516,,unknown,partial,補助金ポータル
青森県,青森県：「中央競馬馬主社会福祉財団助成金（施設整備等助成事業）（...,2026,,,地域コミュニティ|まちづくり,,2026,2026,,2026-04-06,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74495,,active,partial,補助金ポータル
岩手県,岩手県：「中央競馬馬主社会福祉財団助成金（施設整備等助成事業）」...,2026,,,地域コミュニティ|まちづくり,,,2000000,,2026-05-01,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74494,,active,partial,補助金ポータル
神奈川,神奈川県：「中央競馬馬主社会福祉財団助成金（施設整備等助成事業）...,2026,,,地域コミュニティ|まちづくり,,2026,2026,,2026-05-07,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74493,,active,partial,補助金ポータル
石川県,石川県：「中央競馬馬主社会福祉財団助成金（施設整備等助成事業）」...,2026,,,地域コミュニティ|まちづくり,,2026,2026,,2026-05-08,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74492,,active,partial,補助金ポータル
山口県,山口県：「中央競馬馬主社会福祉財団助成金（施設整備等助成事業）」...,2026,,,地域コミュニティ|まちづくり,,,2000000,,2026-04-24,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74491,,active,partial,補助金ポータル
徳島県,徳島県：「中央競馬馬主社会福祉財団助成金（施設整備等助成事業）」...,2026,,,地域コミュニティ|まちづくり,,,1000000,,2026-05-29,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74490,,active,partial,補助金ポータル
東京都,東京都：「令和8年度ナイトタイム等（夜間・早朝）における観光促進...,2026,,,地域コミュニティ|まちづくり,,,30000000,,2026-04-23,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74449,,active,partial,補助金ポータル
福島県,福島県：「只見線受入体制強化事業補助金」（令和8年度）,2026,,,地域コミュニティ|まちづくり,,,300000,,2026-05-01,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74432,,active,partial,補助金ポータル
島根県,島根県飯南町：「飯南町新産業創出支援事業補助金」（令和8年度）,2026,,,就労・雇用,,,300000,,2026-06-05,6,,,,,,,,https://hojyokin-portal.jp/subsidies/74429,,active,partial,補助金ポータル
静岡県,静岡県：「令和8年度中小企業等海外展開支援事業費補助金」,2026,,,国際協力,,,3000000,,2026-06-05,6,,,,,,,,https://hojyokin-portal.jp/subsidies/74428,,active,partial,補助金ポータル
愛知県,愛知県：「中小企業等海外展開支援事業費補助金 （海外出願支援事業...,2026,,,国際協力,,,3000000,,2026-07-17,7,,,,,,,,https://hojyokin-portal.jp/subsidies/74427,,upcoming,partial,補助金ポータル
愛知県,愛知県：「中小企業等海外展開支援事業費補助金 （海外出願支援事業...,2026,,,国際協力,,,3000000,,2026-05-15,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74426,,active,partial,補助金ポータル
京都府,京都府京都市下京区：「下京区まちづくりサポート事業「SHIMOG...,2026,,,環境・気候変動|地域コミュニティ|まちづくり|文化・芸術,,,250000,,2026-04-08,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74417,,unknown,partial,補助金ポータル
静岡県,静岡県：「地域創生起業支援金」（令和8年度）,2026,,,地域コミュニティ|まちづくり,,,2000000,,2026-05-01,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74416,,active,partial,補助金ポータル
静岡県,静岡県浜松市：「浜松市中小企業次世代自動車導入支援事業費補助金」,2026,,,その他,,,500000,,2026-05-01,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74352,,active,partial,補助金ポータル
神奈川,神奈川県：「中小企業省エネルギー設備導入費等補助金」（令和8年度...,2026,,,その他,,,5000000,,2026-06-01,6,,,,,,,,https://hojyokin-portal.jp/subsidies/74332,,upcoming,partial,補助金ポータル
滋賀県,滋賀県守山市：「さんさんまちサポ助成金（チャレンジ応援事業）」≪...,2026,,,地域コミュニティ|まちづくり,,,30000,,2026-04-13,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74328,,unknown,partial,補助金ポータル
滋賀県,滋賀県守山市：「さんさんまちサポ助成金（チャレンジ応援事業）」≪...,2026,,,地域コミュニティ|まちづくり,,,30000,,2026-08-17,8,,,,,,,,https://hojyokin-portal.jp/subsidies/74327,,upcoming,partial,補助金ポータル
滋賀県,滋賀県守山市：「さんさんまちサポ助成金（まちづくり応援事業・ひと...,2026,,,地域コミュニティ|まちづくり,,,300000,,2026-04-13,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74326,,unknown,partial,補助金ポータル
高知県,高知県：「豊かな環境づくり総合支援事業補助金」,2026,,,環境・気候変動|地域コミュニティ|まちづくり,,,500000,,2026-04-03,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74320,,unknown,partial,補助金ポータル
静岡県,静岡県：「令和8年度ふれあい基金（ボランティア育成・活動推進助成...,2026,,,地域コミュニティ|まちづくり,,,500000,,2026-05-11,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74311,,unknown,partial,補助金ポータル
奈良県,奈良県葛城市：「令和8年度市民活動支援事業」,2026,,,地域コミュニティ|まちづくり,,,200000,,2026-04-10,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74306,,unknown,partial,補助金ポータル
千葉県,千葉県市川市：「市川市省エネ・創エネ設備設置費等補助金（中小事業...,2026,,,その他,,,500000,,2026-05-07,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74302,,active,partial,補助金ポータル
静岡県,静岡県浜松市：「浜松市脱炭素経営設備導入支援事業（太陽光発電設備...,2026,,,地域コミュニティ,,,60000,,2026-05-01,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74297,,active,partial,補助金ポータル
静岡県,静岡県浜松市：「浜松市脱炭素経営設備導入支援事業（高効率空調設備...,2026,,,地域コミュニティ,,2026,2026,,2026-05-01,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74296,,active,partial,補助金ポータル
大阪府,大阪府茨木市：「茨木市中小企業等賃⾦引上げ奨励金」≪2次≫,2026,,,就労・雇用,,,500000,,2026-11-02,11,,,,,,,,https://hojyokin-portal.jp/subsidies/74256,,upcoming,partial,補助金ポータル
大阪府,大阪府茨木市：「茨木市中小企業等賃⾦引上げ奨励金」≪1次≫,2026,,,就労・雇用,,,500000,,2026-07-01,7,,,,,,,,https://hojyokin-portal.jp/subsidies/74255,,upcoming,partial,補助金ポータル
全国,「令和8年度薩摩川内市創業支援事業補助金」≪第3回≫,2026,,,環境・気候変動|地域コミュニティ|まちづくり,,,1250000,,2026-09-07,9,,,,,,,,https://hojyokin-portal.jp/subsidies/74254,,upcoming,partial,補助金ポータル
全国,「令和8年度薩摩川内市創業支援事業補助金」≪第2回≫,2026,,,環境・気候変動|地域コミュニティ|まちづくり,,,1250000,,2026-05-18,5,,,,,,,,https://hojyokin-portal.jp/subsidies/74252,,active,partial,補助金ポータル
全国,「令和8年度薩摩川内市創業支援事業補助金」≪第1回≫,2026,,,環境・気候変動|地域コミュニティ|まちづくり,,,1250000,,2026-04-15,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74251,,unknown,partial,補助金ポータル
東京都,東京都：「クラウドファンディング（購入寄付型・株式型）を活用した...,2026,,,その他,,,7500000,,2026-04-27,4,,,,,,,,https://hojyokin-portal.jp/subsidies/74246,,unknown,partial,補助金ポータル
